0,7532.6
0.025,7515.1
0.05,7497.7
0.075,7480.3
0.1,7463
0.125,7445.6
0.15,7428.4
0.175,7411.1
0.2,7393.9
0.225,7376.8
0.25,7359.7
0.275,7342.6
0.3,7325.5
0.325,7308.5
0.35,7291.6
0.375,7274.6
0.4,7257.8
0.425,7240.9
0.45,7224.1
0.475,7207.3
0.5,7190.6
0.525,7173.9
0.55,7157.3
0.575,7140.6
0.6,7124.1
0.625,7107.5
0.65,7091
0.675,7074.6
0.7,7058.1
0.725,7041.8
0.75,7025.4
0.775,7009.1
0.8,6992.8
0.825,6976.6
0.85,6960.4
0.875,6944.3
0.9,6928.2
0.925,6912.1
0.95,6896.1
0.975,6880.1
1,6864.1
1.025,6848.2
1.05,6832.3
1.075,6816.5
1.1,6800.7
1.125,6784.9
1.15,6769.2
1.175,6753.5
1.2,6737.8
1.225,6722.2
1.25,6706.6
1.275,6691.1
1.3,6675.5
1.325,6660.1
1.35,6644.6
1.375,6629.2
1.4,6613.8
1.425,6598.5
1.45,6583.2
1.475,6567.9
1.5,6552.7
1.525,6537.5
1.55,6522.3
1.575,6507.2
1.6,6492.1
1.625,6477
1.65,6462
1.675,6447
1.7,6432
1.725,6417.1
1.75,6402.2
1.775,6387.3
1.8,6372.5
1.825,6357.7
1.85,6342.9
1.875,6328.2
1.9,6313.5
1.925,6298.9
1.95,6284.2
1.975,6269.6
2,6255.1
2.025,6240.6
2.05,6226.1
2.075,6211.7
2.1,6197.3
2.125,6182.9
2.15,6168.6
2.175,6154.3
2.2,6140
2.225,6125.8
2.25,6111.5
2.275,6097.4
2.3,6083.2
2.325,6069.1
2.35,6055.1
2.375,6041
2.4,6027
2.425,6013
2.45,5999.1
2.475,5985.2
2.5,5971.3
2.525,5957.4
2.55,5943.6
2.575,5929.8
2.6,5916.1
2.625,5902.3
2.65,5888.6
2.675,5875
2.7,5861.3
2.725,5847.7
2.75,5834.1
2.775,5820.6
2.8,5807
2.825,5793.6
2.85,5780.1
2.875,5766.7
2.9,5753.3
2.925,5739.9
2.95,5726.6
2.975,5713.3
3,5700
3.025,5686.8
3.05,5673.6
3.075,5660.4
3.1,5647.2
3.125,5634.1
3.15,5621
3.175,5608
3.2,5595
3.225,5582
3.25,5569
3.275,5556.1
3.3,5543.2
3.325,5530.3
3.35,5517.5
3.375,5504.7
3.4,5491.9
3.425,5479.2
3.45,5466.4
3.475,5453.8
3.5,5441.1
3.525,5428.5
3.55,5415.9
3.575,5403.3
3.6,5390.8
3.625,5378.3
3.65,5365.8
3.675,5353.4
3.7,5341
3.725,5328.6
3.75,5316.2
3.775,5303.9
3.8,5291.6
3.825,5279.3
3.85,5267.1
3.875,5254.9
3.9,5242.7
3.925,5230.5
3.95,5218.4
3.975,5206.3
4,5194.2
4.025,5182.2
4.05,5170.1
4.075,5158.1
4.1,5146.2
4.125,5134.2
4.15,5122.3
4.175,5110.4
4.2,5098.6
4.225,5086.7
4.25,5074.9
4.275,5063.2
4.3,5051.4
4.325,5039.7
4.35,5028
4.375,5016.3
4.4,5004.7
4.425,4993.1
4.45,4981.5
4.475,4969.9
4.5,4958.4
4.525,4946.9
4.55,4935.4
4.575,4924
4.6,4912.6
4.625,4901.2
4.65,4889.8
4.675,4878.5
4.7,4867.1
4.725,4855.9
4.75,4844.6
4.775,4833.4
4.8,4822.2
4.825,4811
4.85,4799.8
4.875,4788.7
4.9,4777.6
4.925,4766.5
4.95,4755.4
4.975,4744.4
5,4733.4
5.025,4722.4
5.05,4711.5
5.075,4700.5
5.1,4689.6
5.125,4678.7
5.15,4667.9
5.175,4657.1
5.2,4646.2
5.225,4635.5
5.25,4624.7
5.275,4614
5.3,4603.3
5.325,4592.6
5.35,4581.9
5.375,4571.3
5.4,4560.7
5.425,4550.1
5.45,4539.5
5.475,4529
5.5,4518.5
5.525,4508
5.55,4497.6
5.575,4487.1
5.6,4476.7
5.625,4466.3
5.65,4456
5.675,4445.6
5.7,4435.3
5.725,4425
5.75,4414.8
5.775,4404.5
5.8,4394.3
5.825,4384.1
5.85,4374
5.875,4363.8
5.9,4353.7
5.925,4343.6
5.95,4333.5
5.975,4323.4
6,4313.4
6.025,4303.4
6.05,4293.4
6.075,4283.4
6.1,4273.5
6.125,4263.5
6.15,4253.6
6.175,4243.7
6.2,4233.9
6.225,4224
6.25,4214.2
6.275,4204.4
6.3,4194.7
6.325,4184.9
6.35,4175.2
6.375,4165.5
6.4,4155.8
6.425,4146.1
6.45,4136.5
6.475,4126.9
6.5,4117.3
6.525,4107.7
6.55,4098.2
6.575,4088.7
6.6,4079.2
6.625,4069.7
6.65,4060.3
6.675,4050.8
6.7,4041.4
6.725,4032.1
6.75,4022.7
6.775,4013.4
6.8,4004.1
6.825,3994.8
6.85,3985.5
6.875,3976.3
6.9,3967.1
6.925,3957.9
6.95,3948.7
6.975,3939.5
7,3930.4
7.025,3921.3
7.05,3912.2
7.075,3903.1
7.1,3894.1
7.125,3885.1
7.15,3876.1
7.175,3867.1
7.2,3858.1
7.225,3849.2
7.25,3840.2
7.275,3831.3
7.3,3822.4
7.325,3813.6
7.35,3804.7
7.375,3795.9
7.4,3787.1
7.425,3778.3
7.45,3769.6
7.475,3760.8
7.5,3752.1
7.525,3743.4
7.55,3734.7
7.575,3726
7.6,3717.4
7.625,3708.8
7.65,3700.1
7.675,3691.6
7.7,3683
7.725,3674.4
7.75,3665.9
7.775,3657.4
7.8,3648.9
7.825,3640.4
7.85,3632
7.875,3623.5
7.9,3615.1
7.925,3606.7
7.95,3598.4
7.975,3590
8,3581.7
8.025,3573.4
8.05,3565.1
8.075,3556.8
8.1,3548.6
8.125,3540.4
8.15,3532.2
8.175,3524
8.2,3515.8
8.225,3507.7
8.25,3499.5
8.275,3491.4
8.3,3483.3
8.325,3475.3
8.35,3467.2
8.375,3459.2
8.4,3451.2
8.425,3443.2
8.45,3435.2
8.475,3427.2
8.5,3419.3
8.525,3411.4
8.55,3403.5
8.575,3395.6
8.6,3387.7
8.625,3379.9
8.65,3372
8.675,3364.2
8.7,3356.4
8.725,3348.6
8.75,3340.9
8.775,3333.1
8.8,3325.4
8.825,3317.7
8.85,3310
8.875,3302.3
8.9,3294.6
8.925,3287
8.95,3279.3
8.975,3271.7
9,3264.1
9.025,3256.5
9.05,3248.9
9.075,3241.4
9.1,3233.8
9.125,3226.3
9.15,3218.8
9.175,3211.3
9.2,3203.8
9.225,3196.4
9.25,3188.9
9.275,3181.5
9.3,3174.1
9.325,3166.7
9.35,3159.4
9.375,3152
9.4,3144.7
9.425,3137.3
9.45,3130
9.475,3122.8
9.5,3115.5
9.525,3108.3
9.55,3101
9.575,3093.8
9.6,3086.6
9.625,3079.5
9.65,3072.3
9.675,3065.2
9.7,3058.1
9.725,3051
9.75,3043.9
9.775,3036.8
9.8,3029.8
9.825,3022.8
9.85,3015.8
9.875,3008.8
9.9,3001.8
9.925,2994.9
9.95,2987.9
9.975,2981
10,2974.1
